"OBJECTNUMB,N,19,11","NAMEOBJECT,C,50","NAMEREGION,C,50","NAMEDISTR,C,50","NAMESETTLE,C,50","XCOORD,N,19,11","YCOORD,N,19,11"
"71700,00000000000",Сантехник,Витебская обл.,Полоцкий р-н,д. Фариново,"55,43020585850","28,57381493890"
"71628,00000000000","""Связист"" Полоцкого района",Витебская обл.,Полоцкий р-н,г. Полоцк,"55,55406427080","28,78704406030"
"71631,00000000000","""Строитель"" коммунального унитарного производстве*",Витебская обл.,Полоцкий р-н,д. Гендики,"55,56611945350","28,79300126100"
"71662,00000000000",Строитель-22,Витебская обл.,Полоцкий р-н,д. Секеровщина,"55,52247085080","28,86844603700"
"71655,00000000000","""СУНИЧКА"" Полоцкого района",Витебская обл.,Полоцкий р-н,г. Полоцк,"55,51070797940","28,80744868510"
"71647,00000000000","""Тайник"" при в/ч 49510",Витебская обл.,Полоцкий р-н,д. Жарцы,"55,62865698950","28,84493832250"
"71623,00000000000",Теплоэнергетик,Витебская обл.,Полоцкий р-н,д. Махирово,"55,58042398510","28,54311123020"
"71621,00000000000","""Химик-3"" ОАО ""Полимир""",Витебская обл.,Полоцкий р-н,д. Махирово,"55,57278505710","28,54913102230"
"71610,00000000000",Химик-4,Витебская обл.,Полоцкий р-н,д. Рудня,"55,61772705970","28,73473164950"
"80901,00000000000","""Художница"" при ПО художественных изделий",Витебская обл.,Полоцкий р-н,д. Дмитровщина,"55,61911061750","28,80117248630"
"71657,00000000000","""Цветущая яблонька""",Витебская обл.,Полоцкий р-н,г. Полоцк,"55,50893278870","28,79589892930"
"82893,00000000000","""Шелково"" при комбинате хлебопродуктов",Витебская обл.,Полоцкий р-н,д. Шелково,"55,43271850130","28,83989266400"
"71626,00000000000","""Ягодка"" при Полоцком хлебозаводе",Витебская обл.,Полоцкий р-н,г. Полоцк,"55,55253906160","28,77417676420"
"71632,00000000000",Ясная поляна,Витебская обл.,Полоцкий р-н,д. Гендики,"55,56379953320","28,79666082170"
"71715,00000000000","""Флора""",Витебская обл.,Поставский р-н,д. Загатье,"55,08650011590","26,78223357220"
"71435,00000000000","""Вагонник Оршанского района""",Витебская обл.,Оршанский р-н,г. Орша,"54,53415924950","30,37794296320"
"71436,00000000000",Движенец,Витебская обл.,Оршанский р-н,г. Орша,"54,53433539960","30,38579959890"
"71454,00000000000","""Татьяна"" Оршанского района",Витебская обл.,Оршанский р-н,д. Погост,"54,49221038520","30,19512553540"
"71453,00000000000","""Ландыш"" Оршанского района",Витебская обл.,Оршанский р-н,д. Погост,"54,49062277280","30,20190725410"
"71402,00000000000",Прибор,Витебская обл.,Оршанский р-н,д. Гатьковщина,"54,54867450760","30,57974240680"
"71388,00000000000","""Дорожник-2"" Оршанского р-на",Витебская обл.,Оршанский р-н,аг. Крапивно,"54,53737755940","30,58210819880"
"71439,00000000000","""Восток"" Оршанского района",Витебская обл.,Оршанский р-н,г. Орша,"54,54794763200","30,42428994790"
"71403,00000000000","""Берестянка""",Витебская обл.,Оршанский р-н,д. Гатьковщина,"54,54563739300","30,58378717560"
"71389,00000000000","""Здоровье"" Оршанского района",Витебская обл.,Оршанский р-н,аг. Крапивно,"54,54022404360","30,58230819160"
"71397,00000000000","""Дружба"" Оршанского района",Витебская обл.,Оршанский р-н,д. Сяглово,"54,53549018950","30,53267351970"
"71431,00000000000","""Лесное Оршанского района""",Витебская обл.,Оршанский р-н,д. Харьковка,"54,44297897760","30,40856493010"
"71450,00000000000","""Луговцы"" Оршанского района",Витебская обл.,Оршанский р-н,д. Гатьковщина,"54,55146418150","30,61624183830"
"71438,00000000000","""Оршица""",Витебская обл.,Оршанский р-н,г. Орша,"54,55554768500","30,42828274920"
"71408,00000000000","""Ручеек Оршанского района""",Витебская обл.,Оршанский р-н,д. Кудаево,"54,55821108800","30,51918700940"
"71399,00000000000","""Силикат"" Оршанского района",Витебская обл.,Оршанский р-н,д. Пашино,"54,54558960030","30,47446472230"
"71392,00000000000","""Спутник Оршанского района""",Витебская обл.,Оршанский р-н,д. Берестеново,"54,53886604570","30,56170281090"
"71396,00000000000","""Станкостроитель"" Оршанского района",Витебская обл.,Оршанский р-н,д. Шугайлово,"54,53635671290","30,52345093620"
"71462,00000000000","""Строитель-2"" Оршанского р-на",Витебская обл.,Оршанский р-н,д. Пашино,"54,56129050100","30,49083883830"
"71407,00000000000","""Строитель"" Оршанского района",Витебская обл.,Оршанский р-н,д. Кудаево,"54,55408917080","30,51869500960"
"71412,00000000000","""Транспортный строитель"" Оршанского района",Витебская обл.,Оршанский р-н,д. Митьковщина,"54,56207687860","30,50826563260"
"71427,00000000000","""Энергетик Оршанского района""",Витебская обл.,Оршанский р-н,д. Телентеево,"54,48096412220","30,36368145280"
"71406,00000000000","""Родник Оршанского района""",Витебская обл.,Оршанский р-н,д. Берестеново,"54,54009193090","30,53211043240"
"71460,00000000000",Дорожник,Витебская обл.,Оршанский р-н,д. Берестеново,"54,53919733390","30,54313288610"
"71413,00000000000",Колос,Витебская обл.,Оршанский р-н,д. Приднепровье,"54,55844343220","30,48773784370"
"71415,00000000000","""Отдых Оршанского района""",Витебская обл.,Оршанский р-н,д. Приднепровье,"54,54840254690","30,46571472840"
"71410,00000000000","""Урожай"" Оршанского района",Витебская обл.,Оршанский р-н,д. Телентеево,"54,47093400620","30,34811547280"
"71465,00000000000",Берестеново,Витебская обл.,Оршанский р-н,д. Шугайлово,"54,54280195070","30,52396878480"
"71451,00000000000",Адровка,Витебская обл.,Оршанский р-н,д. Погост,"54,50541326420","30,21447425060"
"71417,00000000000",Гребенево,Витебская обл.,Оршанский р-н,д. Гребенево,"54,61059005340","30,22897620940"
"71416,00000000000",Весна,Витебская обл.,Оршанский р-н,д. Гребенево,"54,60871988980","30,23125866410"
"71420,00000000000",Связист,Витебская обл.,Оршанский р-н,д. Задровье,"54,47487825960","30,13350912490"
"71393,00000000000","""БЕРЕЗКА-2""",Витебская обл.,Оршанский р-н,д. Сяглово,"54,53417566000","30,54618684940"
"82879,00000000000","""Калужница""",Витебская обл.,Лиозненский р-н,д. Новоротье,"55,11394310900","30,54990496460"
"70377,00000000000","""Восточное"" Лиозненского района",Витебская обл.,Лиозненский р-н,д. Новоротье,"55,11336964150","30,55660550790"
"84321,00000000000","""Бибиревка""",Витебская обл.,Витебский р-н,д. Бибиревка,"55,24541142440","30,13739165820"
